uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
277799	|	1036202	|	Contracaecum rudolphii group	|	no rank	|	ncbi:646100	|		|	sibling_lower	|	
971017	|	277799	|	Contracaecum rudolphii	|	species	|	ncbi:142972,gbif:5722202	|		|		|	
911137	|	277799	|	Contracaecum rudolphii F SDA-2011	|	species	|	ncbi:1006932	|		|		|	
486457	|	277799	|	Contracaecum rudolphii A Bullini et al., 1986	|	species	|	ncbi:646520	|		|		|	
486455	|	277799	|	Contracaecum rudolphii B Bullini et al., 1986	|	species	|	ncbi:646521	|		|		|	
277797	|	277799	|	Contracaecum rudolphii C D'Amelio et al., 2007	|	species	|	ncbi:646101	|		|		|	
261812	|	1036202	|	Contracaecum chubutensis	|	species	|	ncbi:940807	|		|	sibling_higher	|	
214043	|	1036202	|	Contracaecum ogmorhini	|	species	|	ncbi:139408	|		|	sibling_higher	|	
194677	|	1036202	|	Contracaecum sp. JL-2009	|	species	|	ncbi:644558	|	Contracaecum sp. JL-2009 (ncbi:644558)	|	sibling_higher	|	
173283	|	1036202	|	Contracaecum cf. osculatum E SM-2008	|	species	|	ncbi:523427	|		|	sibling_higher	|	
173282	|	1036202	|	Contracaecum cf. osculatum D SM-2008	|	species	|	ncbi:523426	|		|	sibling_higher	|	
173281	|	1036202	|	Contracaecum cf. osculatum B SM-2008	|	species	|	ncbi:523425	|		|	sibling_higher	|	
173280	|	1036202	|	Contracaecum cf. osculatum A SM-2008	|	species	|	ncbi:523424	|		|	sibling_higher	|	
152595	|	1036202	|	Contracaecum mirounga	|	species	|	ncbi:521734,gbif:5889524	|		|	sibling_higher	|	
151519	|	1036202	|	Contracaecum margolisi	|	species	|	ncbi:270452,gbif:5722198	|		|	sibling_higher	|	
80690	|	1036202	|	Contracaecum sp. 2 SX-2008	|	species	|	ncbi:559171	|	Contracaecum sp. 2 SX-2008 (ncbi:559171)	|	sibling_higher	|	
69810	|	1036202	|	Contracaecum eudyptulae	|	species	|	ncbi:62081	|		|	sibling_higher	|	
26104	|	1036202	|	Contracaecum sp. SAN-2004	|	species	|	ncbi:306024	|	Contracaecum sp. SAN-2004 (ncbi:306024)	|	sibling_higher	|	
3588181	|	1036202	|	Contracaecum pedum	|	species	|	gbif:5722196	|		|	sibling_higher	|	
3588212	|	1036202	|	Contracaecum chaunaxi	|	species	|	gbif:5188713	|		|	sibling_higher	|	
3588213	|	1036202	|	Contracaecum zenopsis	|	species	|	gbif:5188711	|		|	sibling_higher	|	
3588209	|	1036202	|	Contracaecum cornutum	|	species	|	gbif:5188714	|		|	sibling_higher	|	
3588210	|	1036202	|	Contracaecum habena	|	species	|	gbif:5188715	|		|	sibling_higher	|	
3588180	|	1036202	|	Contracaecum fabri	|	species	|	gbif:5188716	|		|	sibling_higher	|	
3588216	|	1036202	|	Contracaecum eudyptes	|	species	|	gbif:5798297	|		|	sibling_higher	|	
3588189	|	1036202	|	Contracaecum oshoroensis	|	species	|	gbif:5188718	|		|	sibling_higher	|	
3588190	|	1036202	|	Contracaecum saba	|	species	|	gbif:5188719	|		|	sibling_higher	|	
3588184	|	1036202	|	Contracaecum plagiostomorum	|	species	|	gbif:5188709	|		|	sibling_higher	|	
3588186	|	1036202	|	Contracaecum pandioni	|	species	|	gbif:5777623	|		|	sibling_higher	|	
3588214	|	1036202	|	Contracaecum brachyurum	|	species	|	gbif:5188722	|		|	sibling_higher	|	
3588215	|	1036202	|	Contracaecum ogcocephali	|	species	|	gbif:5188721	|		|	sibling_higher	|	
3588217	|	1036202	|	Contracaecum unidentatum	|	species	|	gbif:5188720	|		|	sibling_higher	|	
3588208	|	1036202	|	Contracaecum mulli	|	species	|	gbif:5722197	|		|	sibling_higher	|	
3588187	|	1036202	|	Contracaecum hypomesi	|	species	|	gbif:5188699	|		|	sibling_higher	|	
3588183	|	1036202	|	Contracaecum circi	|	species	|	gbif:5777625	|		|	sibling_higher	|	
3588182	|	1036202	|	Contracaecum praestriatum	|	species	|	gbif:5777628	|		|	sibling_higher	|	
3588211	|	1036202	|	Contracaecum hippoglossi	|	species	|	gbif:5188708	|		|	sibling_higher	|	
3588202	|	1036202	|	Contracaecum magnicollare	|	species	|	gbif:5798296	|		|	sibling_higher	|	
3588205	|	1036202	|	Contracaecum kamaense	|	species	|	gbif:5777616	|		|	sibling_higher	|	
3588199	|	1036202	|	Contracaecum melichthysi	|	species	|	gbif:5188703	|		|	sibling_higher	|	
3588194	|	1036202	|	Contracaecum tridentatum	|	species	|	gbif:5188702	|		|	sibling_higher	|	
3588206	|	1036202	|	Contracaecum longispiculum	|	species	|	gbif:5188717	|		|	sibling_higher	|	
3588193	|	1036202	|	Contracaecum histiophori	|	species	|	gbif:5188705	|		|	sibling_higher	|	
3588191	|	1036202	|	Contracaecum benimasu	|	species	|	gbif:5188704	|		|	sibling_higher	|	
3588200	|	1036202	|	Contracaecum aduncum	|	species	|	gbif:5188707	|		|	sibling_higher	|	
3588198	|	1036202	|	Contracaecum crassicaudatum	|	species	|	gbif:5188706	|		|	sibling_higher	|	
3588197	|	1036202	|	Contracaecum robustum	|	species	|	gbif:5188701	|		|	sibling_higher	|	
3588196	|	1036202	|	Contracaecum ochotense	|	species	|	gbif:5188700	|		|	sibling_higher	|	
3588195	|	1036202	|	Contracaecum milvi	|	species	|	gbif:5777617	|		|	sibling_higher	|	
3588201	|	1036202	|	Contracaecum papilligerum	|	species	|	gbif:5722200	|		|	sibling_higher	|	
3588204	|	1036202	|	Contracaecum filiforme	|	species	|	gbif:5722201	|		|	sibling_higher	|	
3588188	|	1036202	|	Contracaecum milviensis	|	species	|	gbif:5777622	|		|	sibling_higher	|	
3588207	|	1036202	|	Contracaecum ovale	|	species	|	gbif:5777618	|		|	sibling_higher	|	
3588203	|	1036202	|	Contracaecum scotti	|	species	|	gbif:5798298	|		|	sibling_higher	|	
3588192	|	1036202	|	Contracaecum diomedeae	|	species	|	gbif:5798299	|		|	sibling_higher	|	
3588185	|	1036202	|	Contracaecum elongatum	|	species	|	gbif:5188698	|		|	sibling_higher	|	
971015	|	870347	|	Phocascaris	|	genus	|	ncbi:142974,gbif:4281847	|		|		|	
971014	|	971015	|	Phocascaris cystophorae	|	species	|	ncbi:142975,gbif:4346658	|		|		|	
971013	|	971015	|	Phocascaris phocae	|	species	|	ncbi:142976,gbif:4346659	|		|		|	
971012	|	971015	|	Phocascaris sp. 112000	|	species	|	ncbi:142977	|	Phocascaris sp. 112000 (ncbi:142977)	|		|	
3588221	|	971015	|	Phocascaris netsiki	|	species	|	gbif:6485215	|		|		|	
870365	|	870347	|	Anisakis	|	genus	|	ncbi:6268,gbif:2284294	|		|		|	
922651	|	870365	|	Anisakis sp. MP-2005	|	species	|	ncbi:559310	|	Anisakis sp. MP-2005 (ncbi:559310)	|	sibling_higher	|	
817618	|	870365	|	Anisakis sp. 18-1-2	|	species	|	ncbi:685452	|	Anisakis sp. 18-1-2 (ncbi:685452)	|	sibling_higher	|	
817617	|	870365	|	Anisakis sp. 28-1-1	|	species	|	ncbi:685451	|	Anisakis sp. 28-1-1 (ncbi:685451)	|	sibling_higher	|	
775858	|	870365	|	Anisakis cf. typica 2 HWP-2008	|	species	|	ncbi:491039	|		|	sibling_higher	|	
740550	|	870365	|	Anisakis sp. TMTP-2003	|	species	|	ncbi:228260	|	Anisakis sp. TMTP-2003 (ncbi:228260)	|	sibling_higher	|	
738175	|	870365	|	Anisakis sp. SAN-2004	|	species	|	ncbi:306023	|	Anisakis sp. SAN-2004 (ncbi:306023)	|	sibling_higher	|	
702734	|	870365	|	Anisakis physeteris	|	species	|	ncbi:290545,gbif:4346650	|		|	sibling_higher	|	
688538	|	870365	|	Anisakis nascettii	|	species	|	ncbi:672801	|		|	sibling_higher	|	
681223	|	870365	|	Anisakis sp. PB-2010	|	species	|	ncbi:1050919	|	Anisakis sp. PB-2010 (ncbi:1050919)	|	sibling_higher	|	
641426	|	870365	|	Anisakis sp. 172-25-1	|	species	|	ncbi:685518	|	Anisakis sp. 172-25-1 (ncbi:685518)	|	sibling_higher	|	
641425	|	870365	|	Anisakis sp. 172-2-1	|	species	|	ncbi:685519	|	Anisakis sp. 172-2-1 (ncbi:685519)	|	sibling_higher	|	
641424	|	870365	|	Anisakis sp. 246-5-1	|	species	|	ncbi:685516	|	Anisakis sp. 246-5-1 (ncbi:685516)	|	sibling_higher	|	
641423	|	870365	|	Anisakis sp. 246-4-1	|	species	|	ncbi:685517	|	Anisakis sp. 246-4-1 (ncbi:685517)	|	sibling_higher	|	
641422	|	870365	|	Anisakis sp. 246-14-1	|	species	|	ncbi:685514	|	Anisakis sp. 246-14-1 (ncbi:685514)	|	sibling_higher	|	
641421	|	870365	|	Anisakis sp. 246-12-1	|	species	|	ncbi:685515	|	Anisakis sp. 246-12-1 (ncbi:685515)	|	sibling_higher	|	
641420	|	870365	|	Anisakis sp. 15-2-1	|	species	|	ncbi:685512	|	Anisakis sp. 15-2-1 (ncbi:685512)	|	sibling_higher	|	
641419	|	870365	|	Anisakis sp. 86-1-1	|	species	|	ncbi:685513	|	Anisakis sp. 86-1-1 (ncbi:685513)	|	sibling_higher	|	
641418	|	870365	|	Anisakis sp. 19-1-1	|	species	|	ncbi:685510	|	Anisakis sp. 19-1-1 (ncbi:685510)	|	sibling_higher	|	
641417	|	870365	|	Anisakis sp. 18-1-1	|	species	|	ncbi:685511	|	Anisakis sp. 18-1-1 (ncbi:685511)	|	sibling_higher	|	
617187	|	870365	|	Anisakis sp. SM-2005	|	species	|	ncbi:342601	|	Anisakis sp. SM-2005 (ncbi:342601)	|	sibling_higher	|	
617184	|	870365	|	Anisakis paggiae	|	species	|	ncbi:342603,gbif:5722193	|		|	sibling_higher	|	
601694	|	870365	|	Anisakis sp. AE2	|	species	|	ncbi:683678	|	Anisakis sp. AE2 (ncbi:683678)	|	sibling_higher	|	
589051	|	870365	|	Anisakis sp. 30-3-2	|	species	|	ncbi:685534	|	Anisakis sp. 30-3-2 (ncbi:685534)	|	sibling_higher	|	
589050	|	870365	|	Anisakis sp. 16-1-2	|	species	|	ncbi:685535	|	Anisakis sp. 16-1-2 (ncbi:685535)	|	sibling_higher	|	
589044	|	870365	|	Anisakis sp. 172-20-2	|	species	|	ncbi:685530	|	Anisakis sp. 172-20-2 (ncbi:685530)	|	sibling_higher	|	
589043	|	870365	|	Anisakis sp. 154-1-2	|	species	|	ncbi:685531	|	Anisakis sp. 154-1-2 (ncbi:685531)	|	sibling_higher	|	
589042	|	870365	|	Anisakis sp. 137-2-2	|	species	|	ncbi:685532	|	Anisakis sp. 137-2-2 (ncbi:685532)	|	sibling_higher	|	
589041	|	870365	|	Anisakis sp. 76-7-2	|	species	|	ncbi:685533	|	Anisakis sp. 76-7-2 (ncbi:685533)	|	sibling_higher	|	
580943	|	870365	|	Anisakis sp. 'greateramberjack'	|	species	|	ncbi:366285	|	Anisakis sp. 'greateramberjack' (ncbi:366285)	|	sibling_higher	|	
572839	|	870365	|	Anisakis brevispiculata	|	species	|	ncbi:303228	|		|	sibling_higher	|	
569422	|	870365	|	Anisakis sp. pAsi56028-2	|	species	|	ncbi:59307	|	Anisakis sp. pAsi56028-2 (ncbi:59307)	|	sibling_higher	|	
557949	|	870365	|	Anisakis sp. 332-1-2	|	species	|	ncbi:684655	|	Anisakis sp. 332-1-2 (ncbi:684655)	|	sibling_higher	|	
396915	|	870365	|	Anisakis sp. pAsi56028-3	|	species	|	ncbi:59265	|	Anisakis sp. pAsi56028-3 (ncbi:59265)	|	sibling_higher	|	
374359	|	870365	|	Anisakis sp. 133-2-1	|	species	|	ncbi:684639	|	Anisakis sp. 133-2-1 (ncbi:684639)	|	sibling_higher	|	
352652	|	870365	|	Anisakis sp. RAH-2012	|	species	|	ncbi:1227756	|	Anisakis sp. RAH-2012 (ncbi:1227756)	|	sibling_higher	|	
336405	|	870365	|	Anisakis sp. PB-2009	|	species	|	ncbi:1048623	|	Anisakis sp. PB-2009 (ncbi:1048623)	|	sibling_higher	|	
295715	|	870365	|	Anisakis simplex complex	|	no rank	|	ncbi:644710	|		|	sibling_lower	|	
859052	|	295715	|	Anisakis simplex C Nascetti et al., 1986	|	species	|	ncbi:645698	|		|		|	
820430	|	295715	|	Anisakis simplex	|	species	|	ncbi:6269,gbif:2284295	|		|		|	
572841	|	295715	|	Anisakis pegreffii	|	species	|	ncbi:303229,gbif:4346647	|		|		|	
285144	|	870365	|	Anisakis sp. AE1	|	species	|	ncbi:683677	|	Anisakis sp. AE1 (ncbi:683677)	|	sibling_higher	|	
285136	|	870365	|	Anisakis sp. AE3	|	species	|	ncbi:683679	|	Anisakis sp. AE3 (ncbi:683679)	|	sibling_higher	|	
256050	|	870365	|	Anisakis cf. typica 1 HWP-2008	|	species	|	ncbi:491038	|		|	sibling_higher	|	
224443	|	870365	|	Anisakis sp. PSW3-2	|	species	|	ncbi:684649	|	Anisakis sp. PSW3-2 (ncbi:684649)	|	sibling_higher	|	
224420	|	870365	|	Anisakis sp. 133-8-2	|	species	|	ncbi:684644	|	Anisakis sp. 133-8-2 (ncbi:684644)	|	sibling_higher	|	
224418	|	870365	|	Anisakis sp. 133-10-2	|	species	|	ncbi:684646	|	Anisakis sp. 133-10-2 (ncbi:684646)	|	sibling_higher	|	
224417	|	870365	|	Anisakis sp. 133-2-2	|	species	|	ncbi:684641	|	Anisakis sp. 133-2-2 (ncbi:684641)	|	sibling_higher	|	
224407	|	870365	|	Anisakis sp. 133-7-2	|	species	|	ncbi:684643	|	Anisakis sp. 133-7-2 (ncbi:684643)	|	sibling_higher	|	
224403	|	870365	|	Anisakis sp. 133-6-2	|	species	|	ncbi:684642	|	Anisakis sp. 133-6-2 (ncbi:684642)	|	sibling_higher	|	
195130	|	870365	|	Anisakis sp. NH1	|	species	|	ncbi:133232	|	Anisakis sp. NH1 (ncbi:133232)	|	sibling_higher	|	
119770	|	870365	|	Anisakis sp. 30-2-1	|	species	|	ncbi:685509	|	Anisakis sp. 30-2-1 (ncbi:685509)	|	sibling_higher	|	
95978	|	870365	|	Anisakis sp. HC-2005	|	species	|	ncbi:559309	|	Anisakis sp. HC-2005 (ncbi:559309)	|	sibling_higher	|	
70813	|	870365	|	Anisakis sp.	|	species	|	ncbi:55783	|	Anisakis sp. (ncbi:55783)	|	not_otu,sibling_higher	|	
70753	|	870365	|	Anisakis sp. 194-2-2	|	species	|	ncbi:684654	|	Anisakis sp. 194-2-2 (ncbi:684654)	|	sibling_higher	|	
70741	|	870365	|	Anisakis sp. 194-3-1	|	species	|	ncbi:684652	|	Anisakis sp. 194-3-1 (ncbi:684652)	|	sibling_higher	|	
70740	|	870365	|	Anisakis sp. 332-1-1	|	species	|	ncbi:684653	|	Anisakis sp. 332-1-1 (ncbi:684653)	|	sibling_higher	|	
70737	|	870365	|	Anisakis sp. 87-1-1	|	species	|	ncbi:684650	|	Anisakis sp. 87-1-1 (ncbi:684650)	|	sibling_higher	|	
70730	|	870365	|	Anisakis sp. 87-1-2	|	species	|	ncbi:684651	|	Anisakis sp. 87-1-2 (ncbi:684651)	|	sibling_higher	|	
68131	|	870365	|	Anisakis sp. 76-5-1	|	species	|	ncbi:685523	|	Anisakis sp. 76-5-1 (ncbi:685523)	|	sibling_higher	|	
68130	|	870365	|	Anisakis sp. 133-1-1	|	species	|	ncbi:685522	|	Anisakis sp. 133-1-1 (ncbi:685522)	|	sibling_higher	|	
68129	|	870365	|	Anisakis sp. 137-1-1	|	species	|	ncbi:685521	|	Anisakis sp. 137-1-1 (ncbi:685521)	|	sibling_higher	|	
68128	|	870365	|	Anisakis sp. 155-1-1	|	species	|	ncbi:685520	|	Anisakis sp. 155-1-1 (ncbi:685520)	|	sibling_higher	|	
68127	|	870365	|	Anisakis sp. 246-9-2	|	species	|	ncbi:685527	|	Anisakis sp. 246-9-2 (ncbi:685527)	|	sibling_higher	|	
68126	|	870365	|	Anisakis sp. 155-1-2	|	species	|	ncbi:685526	|	Anisakis sp. 155-1-2 (ncbi:685526)	|	sibling_higher	|	
68125	|	870365	|	Anisakis sp. 76-4-2	|	species	|	ncbi:685525	|	Anisakis sp. 76-4-2 (ncbi:685525)	|	sibling_higher	|	
68124	|	870365	|	Anisakis sp. 76-3-1	|	species	|	ncbi:685524	|	Anisakis sp. 76-3-1 (ncbi:685524)	|	sibling_higher	|	
68123	|	870365	|	Anisakis sp. 246-11-2	|	species	|	ncbi:685529	|	Anisakis sp. 246-11-2 (ncbi:685529)	|	sibling_higher	|	
68122	|	870365	|	Anisakis sp. 86-1-2	|	species	|	ncbi:685528	|	Anisakis sp. 86-1-2 (ncbi:685528)	|	sibling_higher	|	
47965	|	870365	|	Anisakis sp. TK-2013	|	species	|	ncbi:1286641	|	Anisakis sp. TK-2013 (ncbi:1286641)	|	sibling_higher	|	
37001	|	870365	|	Anisakis sp. PSW3-1	|	species	|	ncbi:684648	|	Anisakis sp. PSW3-1 (ncbi:684648)	|	sibling_higher	|	
36997	|	870365	|	Anisakis sp. 133-9-2	|	species	|	ncbi:684645	|	Anisakis sp. 133-9-2 (ncbi:684645)	|	sibling_higher	|	
234	|	870365	|	Anisakis ziphidarum	|	species	|	ncbi:303234,gbif:5722192	|		|	sibling_higher	|	
230	|	870365	|	Anisakis typica	|	species	|	ncbi:303233,gbif:5722195	|		|	sibling_higher	|	
3588218	|	870365	|	Anisakis schupakovi	|	species	|	gbif:5722194	|		|	sibling_higher	|	
3588219	|	870365	|	Anisakis kuekenthalii	|	species	|	gbif:6485207	|		|	sibling_higher	|	
3588220	|	870365	|	Anisakis rosmari	|	species	|	gbif:6485206	|		|	sibling_higher	|	
796103	|	870347	|	Pseudanisakis	|	genus	|	ncbi:1076220	|		|		|	
808487	|	796103	|	Pseudanisakis rajae	|	species	|	ncbi:1076221	|		|		|	
620449	|	870347	|	Terranova	|	genus	|	ncbi:6272,gbif:2284271	|		|		|	
1000519	|	620449	|	Terranova sp. type I AJ-2013	|	species	|	ncbi:1286639	|	Terranova sp. type I AJ-2013 (ncbi:1286639)	|		|	
295361	|	620449	|	Terranova caballeroi	|	species	|	ncbi:6273	|		|		|	
55769	|	620449	|	Terranova scoliodontis	|	species	|	ncbi:378085	|		|		|	
3592387	|	620449	|	Terranova rochalimai	|	species	|	gbif:5722189	|		|		|	
3593029	|	620449	|	Terranova chiloscyllii	|	species	|	gbif:5722191	|		|		|	
3592077	|	620449	|	Terranova trichiuri	|	species	|	gbif:5188690	|		|		|	
3594212	|	620449	|	Terranova brevicapitata	|	species	|	gbif:5188688	|		|		|	
3594213	|	620449	|	Terranova galeocerdonis	|	species	|	gbif:5188689	|		|		|	
3592915	|	620449	|	Terranova antarctica	|	species	|	gbif:5798294	|		|		|	
3594403	|	620449	|	Terranova amoyensis	|	species	|	gbif:5722190	|		|		|	
3592531	|	620449	|	Terranova ginglymostomae	|	species	|	gbif:5188694	|		|		|	
3592523	|	620449	|	Terranova secundum	|	species	|	gbif:5188692	|		|		|	
295360	|	870347	|	Pseudoterranova	|	genus	|	ncbi:6270,gbif:2284250	|		|		|	
967637	|	295360	|	Pseudoterranova krabbei	|	species	|	ncbi:172673,gbif:4350643	|		|		|	
784568	|	295360	|	Pseudoterranova bulbosa	|	species	|	ncbi:172674,gbif:4350642	|		|		|	
784567	|	295360	|	Pseudoterranova azarasi	|	species	|	ncbi:172675	|		|		|	
784566	|	295360	|	Pseudoterranova cattani	|	species	|	ncbi:172676	|		|		|	
617183	|	295360	|	Pseudoterranova ceticola	|	species	|	ncbi:342604	|		|		|	
363168	|	295360	|	Pseudoterranova decipiens E SM-2010	|	species	|	ncbi:760212	|		|		|	
295356	|	295360	|	Pseudoterranova decipiens	|	species	|	ncbi:6271,gbif:2284251	|		|		|	
147362	|	870347	|	Sulcascaris	|	genus	|	ncbi:435745	|		|		|	
147365	|	147362	|	Sulcascaris sulcata	|	species	|	ncbi:435746	|		|		|	
69812	|	870347	|	Ophidascaris	|	genus	|	ncbi:62083	|		|		|	
69806	|	69812	|	Ophidascaris robertsi	|	species	|	ncbi:62084	|		|		|	
3591963	|	870347	|	Raphidascaroides	|	genus	|	gbif:2284328	|		|		|	
3593055	|	3591963	|	Raphidascaroides diodonis	|	species	|	gbif:2284329	|		|		|	
3594415	|	3591963	|	Raphidascaroides nipponensis	|	species	|	gbif:2284331	|		|		|	
3592337	|	3591963	|	Raphidascaroides zygaenai	|	species	|	gbif:6485217	|		|		|	
3592234	|	870347	|	Rhaphidascaris	|	genus	|	gbif:2284288	|		|		|	
3592233	|	3592234	|	Rhaphidascaris gracillima	|	species	|	gbif:2284291	|		|		|	
3593841	|	3592234	|	Rhaphidascaris adelinae	|	species	|	gbif:2284290	|		|		|	
3593843	|	3592234	|	Rhaphidascaris acus	|	species	|	gbif:2284293	|		|		|	
3592409	|	3592234	|	Rhaphidascaris lutiani	|	species	|	gbif:2284289	|		|		|	
3592798	|	3592234	|	Rhaphidascaris cristata	|	species	|	gbif:2284292	|		|		|	
3592458	|	870347	|	Stomachus	|	genus	|	gbif:4631002	|		|	barren	|	
3593132	|	870347	|	Phocanema	|	genus	|	gbif:2284300	|		|		|	
3593134	|	3593132	|	Phocanema decipiens	|	species	|	gbif:2284301	|		|		|	
3592070	|	870347	|	Thynnascaris	|	genus	|	gbif:2284279	|		|		|	
3593245	|	3592070	|	Thynnascaris incurva	|	species	|	gbif:2284280	|		|		|	
3593249	|	3592070	|	Thynnascaris legendrei	|	species	|	gbif:2284284	|		|		|	
3594406	|	3592070	|	Thynnascaris thynnascans	|	species	|	gbif:4346691	|		|		|	
3594107	|	3592070	|	Thynnascaris melanogrammi	|	species	|	gbif:2284282	|		|		|	
3593946	|	3592070	|	Thynnascaris adunca	|	species	|	gbif:2284281	|		|		|	
3592069	|	3592070	|	Thynnascaris aduncum	|	species	|	gbif:4346690	|		|		|	
3592427	|	3592070	|	Thynnascaris histiophori	|	species	|	gbif:2284283	|		|		|	
3592424	|	3592070	|	Thynnascaris clavata	|	species	|	gbif:2284285	|		|		|	
3592815	|	870347	|	Heterotyphlum	|	genus	|	gbif:2284286	|		|		|	
3592814	|	3592815	|	Heterotyphlum eurycheilum	|	species	|	gbif:2284287	|		|		|	
3592969	|	870347	|	Metanisakis	|	genus	|	gbif:4346695	|		|		|	
3594253	|	3592969	|	Metanisakis baylisi	|	species	|	gbif:6485225	|		|		|	
3594252	|	3592969	|	Metanisakis sulamericana	|	species	|	gbif:6485227	|		|		|	
3594251	|	3592969	|	Metanisakis tricupola	|	species	|	gbif:6485226	|		|		|	
3592976	|	3592969	|	Metanisakis rotundatum	|	species	|	gbif:4346696	|		|		|	
3592913	|	870347	|	Paranisakilopsis	|	genus	|	gbif:4346662	|		|		|	
3592912	|	3592913	|	Paranisakilopsis weddelliensis	|	species	|	gbif:4346663	|		|		|	
3592351	|	870347	|	Ichthyanisakis	|	genus	|	gbif:4346667	|		|		|	
3592350	|	3592351	|	Ichthyanisakis monodi	|	species	|	gbif:4346668	|		|		|	
447113	|	210097	|	Raphidascarididae	|	family	|	ncbi:59249	|		|		|	
973150	|	447113	|	Hysterothylacium	|	genus	|	ncbi:59255,gbif:2284252	|		|		|	
1088639	|	973150	|	Hysterothylacium longilabrum	|	species	|	ncbi:1169766	|		|		|	
1051593	|	973150	|	Hysterothylacium sp. CHJ-2010	|	species	|	ncbi:913943	|	Hysterothylacium sp. CHJ-2010 (ncbi:913943)	|		|	
1022299	|	973150	|	Hysterothylacium zhoushanensis	|	species	|	ncbi:1191270	|		|		|	
1020178	|	973150	|	Hysterothylacium sp. GC-2011	|	species	|	ncbi:1109727	|	Hysterothylacium sp. GC-2011 (ncbi:1109727)	|		|	
988708	|	973150	|	Hysterothylacium sp. PB-2010	|	species	|	ncbi:1048625	|	Hysterothylacium sp. PB-2010 (ncbi:1048625)	|		|	
973147	|	973150	|	Hysterothylacium pelagicum	|	species	|	ncbi:59257	|		|		|	
973146	|	973150	|	Hysterothylacium fortalezae	|	species	|	ncbi:59256	|		|		|	
973135	|	973150	|	Hysterothylacium reliquens	|	species	|	ncbi:59258,gbif:4346675	|		|		|	
880721	|	973150	|	Hysterothylacium thalassini	|	species	|	ncbi:1282895	|		|		|	
873497	|	973150	|	Hysterothylacium sp. IVB-11-6	|	species	|	ncbi:757279	|	Hysterothylacium sp. IVB-11-6 (ncbi:757279)	|		|	
873496	|	973150	|	Hysterothylacium sp. IVB-41-4	|	species	|	ncbi:757278	|	Hysterothylacium sp. IVB-41-4 (ncbi:757278)	|		|	
873495	|	973150	|	Hysterothylacium sp. IVB-41-5	|	species	|	ncbi:757277	|	Hysterothylacium sp. IVB-41-5 (ncbi:757277)	|		|	
873494	|	973150	|	Hysterothylacium sp. IVB-19-8	|	species	|	ncbi:757276	|	Hysterothylacium sp. IVB-19-8 (ncbi:757276)	|		|	
873493	|	973150	|	Hysterothylacium sp. IVB-11-2	|	species	|	ncbi:757275	|	Hysterothylacium sp. IVB-11-2 (ncbi:757275)	|		|	
873492	|	973150	|	Hysterothylacium sp. IVB-11-1	|	species	|	ncbi:757274	|	Hysterothylacium sp. IVB-11-1 (ncbi:757274)	|		|	
873491	|	973150	|	Hysterothylacium sp. III-338-1	|	species	|	ncbi:757273	|	Hysterothylacium sp. III-338-1 (ncbi:757273)	|		|	
873490	|	973150	|	Hysterothylacium sp. III-339-4	|	species	|	ncbi:757272	|	Hysterothylacium sp. III-339-4 (ncbi:757272)	|		|	
873489	|	973150	|	Hysterothylacium sp. III-336-8	|	species	|	ncbi:757271	|	Hysterothylacium sp. III-336-8 (ncbi:757271)	|		|	
873488	|	973150	|	Hysterothylacium sp. III-336-1	|	species	|	ncbi:757270	|	Hysterothylacium sp. III-336-1 (ncbi:757270)	|		|	
828124	|	973150	|	Hysterothylacium aduncum	|	species	|	ncbi:118886,gbif:2284256	|		|		|	
807953	|	973150	|	Hysterothylacium sp. type V AJ-2013	|	species	|	ncbi:1286637	|	Hysterothylacium sp. type V AJ-2013 (ncbi:1286637)	|		|	
750632	|	973150	|	Hysterothylacium sp. XII-307-2	|	species	|	ncbi:757310	|	Hysterothylacium sp. XII-307-2 (ncbi:757310)	|		|	
750631	|	973150	|	Hysterothylacium sp. XII-309-2	|	species	|	ncbi:757311	|	Hysterothylacium sp. XII-309-2 (ncbi:757311)	|		|	
750630	|	973150	|	Hysterothylacium sp. XII-339-1	|	species	|	ncbi:757312	|	Hysterothylacium sp. XII-339-1 (ncbi:757312)	|		|	
750629	|	973150	|	Hysterothylacium sp. IVB-12-8	|	species	|	ncbi:757313	|	Hysterothylacium sp. IVB-12-8 (ncbi:757313)	|		|	
750628	|	973150	|	Hysterothylacium sp. IVB-19-5	|	species	|	ncbi:757314	|	Hysterothylacium sp. IVB-19-5 (ncbi:757314)	|		|	
750627	|	973150	|	Hysterothylacium sp. IVB-176-2	|	species	|	ncbi:757315	|	Hysterothylacium sp. IVB-176-2 (ncbi:757315)	|		|	
750626	|	973150	|	Hysterothylacium sp. IVB-44-6	|	species	|	ncbi:757316	|	Hysterothylacium sp. IVB-44-6 (ncbi:757316)	|		|	
750625	|	973150	|	Hysterothylacium sp. VI-321-1	|	species	|	ncbi:757317	|	Hysterothylacium sp. VI-321-1 (ncbi:757317)	|		|	
750624	|	973150	|	Hysterothylacium sp. VI-331-3	|	species	|	ncbi:757318	|	Hysterothylacium sp. VI-331-3 (ncbi:757318)	|		|	
750623	|	973150	|	Hysterothylacium sp. VIII-12-9	|	species	|	ncbi:757319	|	Hysterothylacium sp. VIII-12-9 (ncbi:757319)	|		|	
682890	|	973150	|	Hysterothylacium sp. VIII-154-5	|	species	|	ncbi:758566	|	Hysterothylacium sp. VIII-154-5 (ncbi:758566)	|		|	
